text,label
导,O
下,O
，,O
统,O
筹,O
协,O
调,O
推,O
进,O
民,O
办,O
教,O
育,O
改,O
革,O
发,O
展,O
相,O
关,O
工,O
作,O
，,O
健,O
全,O
社,O
会,O
力,O
量,O
兴,O
办,O
教,O
育,O
的,O
政,O
策,O
制,O
度,O
。,O
提,O
出,O
鼓,O
励,O
社,O
会,O
力,O
量,O
兴,O
办,O
教,O
育,O
、,O
促,O
进,O
民,O
办,O
教,O
育,O
健,O
康,O
发,O
展,O
的,O
工,O
作,O
思,O
路,O
，,O
落,O
实,O
国,O
家,O
和,O
自,O
治,O
区,O
鼓,O
励,O
扶,O
持,O
民,O
办,O
教,O
育,O
发,O
展,O
的,O
政,O
策,O
措,O
施,O
，,O
协,O
调,O
解,O
决,O
重,O
点,O
难,O
点,O
问,O
题,O
。,O
强,O
化,O
对,O
民,O
办,O
教,O
育,O
的,O
监,O
督,O
指,O
导,O
，,O
协,O
调,O
相,O
关,O
部,O
门,O
共,O
同,O
纠,O
正,O
违,O
法,O
违,O
规,O
行,O
为,O
，,O
规,O
范,O
办,O
学,O
秩,O
序,O
，,O
规,O
范,O
校,O
外,O
培,O
训,O
机,O
构,O
管,O
理,O
，,O
推,O
动,O
形,O
成,O
健,O
康,O
有,O
序,O
的,O
发,O
展,O
环,O
境,O
。,O
加,O
强,O
各,O
地,O
、,O
各,O
部,O
门,O
信,O
息,O
沟,O
通,O
和,O
相,O
互,O
协,O
作,O
，,O
及,O
时,O
总,O
结,O
各,O
地,O
、,O
各,O
部,O
门,O
工,O
作,O
成,O
效,O
，,O
推,O
广,O
先,O
进,O
做,O
法,O
和,O
经,O
验,O
。,O
完,O
成,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
交,O
办,O
的,O
其,O
他,O
事,O
项,O
。,O
二,O
、,O
成,O
员,O
单,O
位,O
联,O
席,O
会,O
议,O
由,O
自,B_ORG
治,I_ORG
区,I_ORG
教,I_ORG
育,I_ORG
厅,I_ORG
，,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
宣,I_ORG
传,I_ORG
部,I_ORG
、,O
网,B_ORG
信,I_ORG
办,I_ORG
，,O
自,B_ORG
治,I_ORG
区,I_ORG
发,I_ORG
展,I_ORG
改,I_ORG
革,I_ORG
委,I_ORG
、,O
工,B_ORG
业,I_ORG
和,I_ORG
信,I_ORG
息,I_ORG
化,I_ORG
厅,I_ORG
、,O
公,B_ORG
安,I_ORG
厅,I_ORG
、,O
民,B_ORG
政,I_ORG
厅,I_ORG
、,O
财,B_ORG
政,I_ORG
厅,I_ORG
、,O
人,B_ORG
力,I_ORG
资,I_ORG
源,I_ORG
社,I_ORG
会,I_ORG
保,I_ORG
障,I_ORG
厅,I_ORG
、,O
自,B_ORG
然,I_ORG
资,I_ORG
源,I_ORG
厅,I_ORG
、,O
住,B_ORG
房,I_ORG
城,I_ORG
乡,I_ORG
建,I_ORG
设,I_ORG
厅,I_ORG
、,O
文,B_ORG
化,I_ORG
和,I_ORG
旅,I_ORG
游,I_ORG
厅,I_ORG
、,O
卫,B_ORG
生,I_ORG
健,I_ORG
康,I_ORG
委,I_ORG
、,O
应,B_ORG
急,I_ORG
厅,I_ORG
、,O
市,B_ORG
场,I_ORG
监,I_ORG
管,I_ORG
局,I_ORG
、,O
广,B_ORG
电,I_ORG
局,I_ORG
、,O
地,B_ORG
方,I_ORG
金,I_ORG
融,I_ORG
监,I_ORG
管,I_ORG
局,I_ORG
，,O
人,O
民,O
银,O
行,O
南,O
宁,O
中,O
心,O
支,O
行,O
，,O
广,B_ORG
西,I_ORG
税,I_ORG
务,I_ORG
局,I_ORG
，,O
广,B_ORG
西,I_ORG
银,I_ORG
保,I_ORG
监,I_ORG
局,I_ORG
，,O
广,B_ORG
西,I_ORG
证,I_ORG
监,I_ORG
局,I_ORG
等,O
2,O
1,O
个,O
部,O
门,O
组,O
成,O
，,O
自,B_ORG
治,I_ORG
区,I_ORG
教,I_ORG
育,I_ORG
厅,I_ORG
为,O
牵,O
头,O
单,O
位,O
。,O
根,O
据,O
工,O
作,O
需,O
要,O
，,O
经,O
联,O
席,O
会,O
议,O
研,O
究,O
确,O
定,O
，,O
可,O
增,O
加,O
成,O
员,O
单,O
位,O
。,O
联,O
席,O
会,O
议,O
由,O
自,B_ORG
治,I_ORG
区,I_ORG
教,I_ORG
育,I_ORG
厅,I_ORG
主,O
要,O
负,O
责,O
同,O
志,O
担,O
任,O
召,O
集,O
人,O
，,O
相,O
关,O
成,O
员,O
单,O
位,O
负,O
责,O
同,O
志,O
为,O
联,O
席,O
会,O
议,O
成,O
员,O
（,O
名,O
单,O
附,O
后,O
）,O
。,O
联,O
席,O
会,O
议,O
成,O
员,O
因,O
工,O
作,O
变,O
动,O
等,O
原,O
因,O
需,O
要,O
调,O
整,O
的,O
，,O
由,O
所,O
在,O
单,O
位,O
提,O
出,O
，,O
联,O
席,O
会,O
议,O
确,O
定,O
。,O
联,O
席,O
会,O
议,O
办,O
公,O
室,O
设,O
在,O
自,B_ORG
治,I_ORG
区,I_ORG
教,I_ORG
育,I_ORG
厅,I_ORG
，,O
承,O
担,O
联,O
席,O
会,O
议,O
日,O
常,O
工,O
作,O
。,O
联,O
席,O
会,O
议,O
设,O
联,O
络,O
员,O
，,O
由,O
各,O
成,O
员,O
单,O
位,O
有,O
关,O
处,O
室,O
负,O
责,O
同,O
志,O
担,O
任,O
。,O
三,O
、,O
工,O
作,O
规,O
则,O
（,O
一,O
）,O
会,O
议,O
制,O
度,O
。,O
联,O
席,O
会,O
议,O
原,O
则,O
上,O
每,B_T
年,I_T
召,O
开,O
一,O
次,O
例,O
会,O
，,O
由,O
召,O
集,O
人,O
或,O
者,O
召,O
集,O
人,O
委,O
托,O
的,O
同,O
志,O
主,O
持,O
，,O
必,O
要,O
时,O
可,O
以,O
由,O
召,O
集,O
人,O
临,O
时,O
主,O
持,O
召,O
开,O
全,O
体,O
会,O
议,O
。,O
联,O
络,O
员,O
原,O
则,O
上,O
每,O
半,B_T
年,I_T
召,O
开,O
一,O
次,O
例,O
会,O
。,O
必,O
要,O
时,O
经,O
联,O
席,O
会,O
议,O
召,O
集,O
人,O
同,O
意,O
，,O
可,O
临,O
时,O
召,O
开,O
联,O
络,O
员,O
会,O
议,O
。,O
根,O
据,O
工,O
作,O
需,O
要,O
，,O
联,O
席,O
会,O
议,O
或,O
者,O
联,O
络,O
员,O
会,O
议,O
可,O
邀,O
请,O
其,O
他,O
相,O
关,O
部,O
门,O
和,O
专,O
家,O
参,O
与,O
特,O
定,O
事,O
项,O
的,O
专,O
题,O
研,O
究,O
。,O
联,O
席,O
会,O
议,O
议,O
定,O
的,O
事,O
项,O
，,O
经,O
与,O
会,O
单,O
位,O
同,O
意,O
后,O
以,O
纪,O
要,O
形,O
式,O
印,O
发,O
有,O
关,O
单,O
位,O
。,O
（,O
二,O
）,O
报,O
告,O
制,O
度,O
。,O
各,O
成,O
员,O
单,O
位,O
应,O
将,O
履,O
行,O
鼓,O
励,O
社,O
会,O
力,O
量,O
兴,O
办,O
教,O
育,O
的,O
各,O
项,O
职,O
责,O
、,O
落,O
实,O
联,O
席,O
会,O
议,O
决,O
定,O
事,O
项,O
以,O
及,O
开,O
展,O
民,O
办,O
教,O
育,O
管,O
理,O
工,O
作,O
等,O
情,O
况,O
及,O
时,O
报,O
告,O
联,O
席,O
会,O
议,O
。,O
及,O
时,O
汇,O
总,O
各,O
地,O
贯,O
彻,O
落,O
实,O
《,B_PRO
实,I_PRO
施,I_PRO
意,I_PRO
见,I_PRO
》,I_PRO
和,O
《,B_PRO
意,I_PRO
见,I_PRO
》,I_PRO
、,O
制,O
定,O
具,O
体,O
办,O
法,O
、,O
开,O
展,O
民,O
办,O
教,O
育,O
管,O
理,O
的,O
工,O
作,O
情,O
况,O
和,O
存,O
在,O
的,O
困,O
难,O
问,O
题,O
。,O
重,O
大,O
事,O
项,O
按,O
程,O
序,O
报,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
。,O
（,O
三,O
）,O
工,O
作,O
研,O
判,O
制,O
度,O
。,O
联,O
席,O
会,O
议,O
对,O
民,O
办,O
教,O
育,O
发,O
展,O
中,O
的,O
难,O
点,O
热,O
点,O
问,O
题,O
和,O
各,O
类,O
安,O
全,O
隐,O
患,O
及,O
时,O
研,O
判,O
，,O
主,O
动,O
通,O
报,O
，,O
提,O
出,O
预,O
警,O
，,O
防,O
微,O
杜,O
渐,O
。,O
（,O
四,O
）,O
联,O
合,O
工,O
作,O
组,O
制,O
度,O
。,O
联,O
席,O
会,O
议,O
可,O
根,O
据,O
工,O
作,O
需,O
要,O
，,O
组,O
织,O
联,O
合,O
工,O
作,O
组,O
，,O
赴,O
相,O
关,O
设,O
区,O
市,O
、,O
县,O
（,O
市,O
、,O
区,O
）,O
和,O
学,O
校,O
督,O
促,O
、,O
指,O
导,O
、,O
检,O
查,O
工,O
作,O
。,O
四,O
、,O
工,O
作,O
要,O
求,O
各,O
成,O
员,O
单,O
位,O
要,O
积,O
极,O
做,O
好,O
本,O
部,O
门,O
涉,O
及,O
民,O
办,O
教,O
育,O
的,O
相,O
关,O
工,O
作,O
，,O
主,O
动,O
研,O
究,O
民,O
办,O
教,O
育,O
改,O
革,O
发,O
展,O
重,O
大,O
问,O
题,O
，,O
按,O
照,O
联,O
席,O
会,O
议,O
各,O
项,O
工,O
作,O
机,O
制,O
扎,O
实,O
开,O
展,O
工,O
作,O
。,O
要,O
认,O
真,O
落,O
实,O
联,O
席,O
会,O
议,O
确,O
定,O
的,O
各,O
项,O
任,O
务,O
，,O
指,O
导,O
各,O
地,O
对,O
口,O
部,O
门,O
落,O
实,O
具,O
体,O
工,O
作,O
措,O
施,O
。,O
要,O
及,O
时,O
通,O
报,O
相,O
关,O
情,O
况,O
，,O
形,O
成,O
反,O
应,O
迅,O
速,O
、,O
配,O
合,O
密,O
切,O
、,O
应,O
对,O
有,O
力,O
的,O
长,O
效,O
工,O
作,O
机,O
制,O
，,O
共,O
同,O
做,O
好,O
民,O
办,O
教,O
育,O
工,O
作,O
。,O
广,B_ORG
西,I_ORG
民,I_ORG
办,I_ORG
教,I_ORG
育,I_ORG
工,I_ORG
作,I_ORG
厅,I_ORG
际,I_ORG
联,I_ORG
席,I_ORG
会,I_ORG
议,I_ORG
成,O
员,O
名,O
单,O
召,O
集,O
人,O
：,O
刘,O
友,O
谊,O
自,B_ORG
治,I_ORG
区,I_ORG
教,I_ORG
育,I_ORG
厅,I_ORG
厅,O
长,O
成,O
员,O
：,O
利,O
来,O
友,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
宣,I_ORG
传,I_ORG
部,I_ORG
部,O
务,O
委,O
员,O
黄,O
勇,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
网,I_ORG
信,I_ORG
办,I_ORG
副,O
主,O
任,O
黄,O
汝,O
焜,O
自,B_ORG
治,I_ORG
区,I_ORG
发,I_ORG
展,I_ORG
改,I_ORG
革,I_ORG
委,I_ORG
一,O
级,O
巡,O
视,O
员,O
黄,O
雄,O
彪,O
自,B_ORG
治,I_ORG
区,I_ORG
教,I_ORG
育,I_ORG
厅,I_ORG
副,O
厅,O
长,O
、,O
一,O
级,O
巡,O
视,O
员,O
李,O
清,O
先,O
自,B_ORG
治,I_ORG
区,I_ORG
教,I_ORG
育,I_ORG
厅,I_ORG
副,O
厅,O
长,O
陆,O
爱,O
平,O
自,B_ORG
治,I_ORG
区,I_ORG
工,I_ORG
业,I_ORG
和,I_ORG
信,I_ORG
息,I_ORG
化,I_ORG
厅,I_ORG
二,O
级,O
巡,O
视,O
员,O
补,O
祥,O
斌,O
自,B_ORG
治,I_ORG
区,I_ORG
公,I_ORG
安,I_ORG
厅,I_ORG
副,O
厅,O
长,O
苏,O
耀,O
南,O
自,B_ORG
治,I_ORG
区,I_ORG
民,I_ORG
政,I_ORG
厅,I_ORG
二,O
级,O
巡,O
视,O
员,O
黄,O
绪,O
全,O
自,B_ORG
治,I_ORG
区,I_ORG
财,I_ORG
政,I_ORG
厅,I_ORG
副,O
厅,O
长,O
辛,O
卫,O
红,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
力,I_ORG
资,I_ORG
源,I_ORG
社,I_ORG
会,I_ORG
保,I_ORG
障,I_ORG
厅,I_ORG
副,O
厅,O
长,O
钟,O
德,O
超,O
自,B_ORG
治,I_ORG
区,I_ORG
自,I_ORG
然,I_ORG
资,I_ORG
源,I_ORG
厅,I_ORG
总,O
规,O
划,O
师,O
杨,O
绿,O
峰,O
自,B_ORG
治,I_ORG
区,I_ORG
住,I_ORG
房,I_ORG
城,I_ORG
乡,I_ORG
建,I_ORG
设,I_ORG
厅,I_ORG
副,O
厅,O
长,O
赖,O
富,O
强,O
自,B_ORG
治,I_ORG
区,I_ORG
文,I_ORG
化,I_ORG
和,I_ORG
旅,I_ORG
游,I_ORG
厅,I_ORG
副,O
厅,O
长,O
庞,O
军,O
自,B_ORG
治,I_ORG
区,I_ORG
卫,I_ORG
生,I_ORG
健,I_ORG
康,I_ORG
委,I_ORG
副,O
主,O
任,O
黄,O
爱,O
兴,O
自,B_ORG
治,I_ORG
区,I_ORG
应,I_ORG
急,I_ORG
厅,I_ORG
总,O
工,O
程,O
师,O
刘,O
军,O
自,B_ORG
治,I_ORG
区,I_ORG
市,I_ORG
场,I_ORG
监,I_ORG
管,I_ORG
局,I_ORG
副,O
局,O
长,O
李,O
承,O
武,O
自,B_ORG
治,I_ORG
区,I_ORG
广,I_ORG
电,I_ORG
局,I_ORG
副,O
局,O
长,O
李,O
玉,O
成,O
自,B_ORG
治,I_ORG
区,I_ORG
地,I_ORG
方,I_ORG
金,I_ORG
融,I_ORG
监,I_ORG
管,I_ORG
局,I_ORG
副,O
局,O
长,O
杨,O
正,O
东,O
人,O
民,O
银,O
行,O
南,O
宁,O
中,O
心,O
支,O
行,O
副,O
行,O
长,O
李,O
伟,O
广,B_ORG
西,I_ORG
税,I_ORG
务,I_ORG
局,I_ORG
副,O
局,O
长,O
田,O
代,O
臣,O
广,B_ORG
西,I_ORG
银,I_ORG
保,I_ORG
监,I_ORG
局,I_ORG
副,O
局,O
长,O
殷,O
刚,O
广,B_ORG
西,I_ORG
证,I_ORG
监,I_ORG
局,I_ORG
副,O
局,O
长,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
关,O
于,O
崇,B_LOC
左,I_LOC
港,I_LOC
总,O
体,O
规,O
划,O
（,O
2,B_T
0,I_T
3,I_T
5,I_T
年,I_T
）,O
的,O
批,O
复,O
（,O
桂,O
政,O
函,O
〔,O
2,O
0,O
2,O
0,O
〕,O
1,O
3,O
5,O
号,O
）,O
崇,B_ORG
左,I_ORG
市,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
：,O
你,O
市,O
关,O
于,O
审,O
批,O
崇,B_LOC
左,I_LOC
港,I_LOC
总,O
体,O
规,O
划,O
（,O
2,B_T
0,I_T
3,I_T
5,I_T
年,I_T
）,O
的,O
请,O
示,O
收,O
悉,O
。,O
现,O
批,O
复,O
如,O
下,O
：,O
一,O
、,O
原,O
则,O
同,O
意,O
《,B_PRO
崇,I_PRO
左,I_PRO
港,I_PRO
总,I_PRO
体,I_PRO
规,I_PRO
划,I_PRO
（,I_PRO
2,I_PRO
0,I_PRO
3,I_PRO
5,I_PRO
年,I_PRO
）,I_PRO
》,I_PRO
（,O
以,O
下,O
简,O
称,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
）,O
。,O
二,O
、,O
崇,B_LOC
左,I_LOC
港,I_LOC
是,O
广,B_LOC
西,I_LOC
内,O
河,O
地,O
区,O
性,O
重,O
要,O
港,O
口,O
，,O
是,O
桂,B_LOC
西,I_LOC
南,I_LOC
地,I_LOC
区,I_LOC
、,O
中,B_LOC
国,I_LOC
（,O
广,B_LOC
西,I_LOC
）,O
自,O
由,O
贸,O
易,O
试,O
验,O
区,O
、,O
珠,B_LOC
江,I_LOC
—,O
西,B_LOC
江,I_LOC
经,O
济,O
带,O
综,O
合,O
运,O
输,O
体,O
系,O
上,O
的,O
重,O
要,O
节,O
点,O
，,O
是,O
崇,B_LOC
左,I_LOC
市,I_LOC
建,O
设,O
面,O
向,O
东,B_ORG
盟,I_ORG
开,O
放,O
合,O
作,O
新,O
高,O
地,O
、,O
沿,O
边,O
开,O
发,O
开,O
放,O
桥,O
头,O
堡,O
、,O
边,O
关,O
风,O
情,O
旅,O
游,O
带,O
核,O
心,O
区,O
的,O
重,O
要,O
支,O
撑,O
，,O
发,O
展,O
成,O
为,O
综,O
合,O
性,O
、,O
现,O
代,O
化,O
港,O
口,O
。,O
崇,B_LOC
左,I_LOC
港,I_LOC
以,O
集,O
装,O
箱,O
、,O
件,O
杂,O
货,O
、,O
矿,O
建,O
材,O
料,O
、,O
大,O
宗,O
散,O
货,O
和,O
工,O
业,O
原,O
材,O
料,O
及,O
产,O
品,O
运,O
输,O
为,O
主,O
，,O
具,O
备,O
装,O
卸,O
储,O
存,O
、,O
临,O
港,O
开,O
发,O
、,O
运,O
输,O
组,O
织,O
、,O
保,O
税,O
商,O
贸,O
、,O
旅,O
游,O
客,O
运,O
等,O
功,O
能,O
。,O
三,O
、,O
崇,B_LOC
左,I_LOC
港,I_LOC
适,O
合,O
开,O
发,O
的,O
岸,O
线,O
是,O
经,O
济,O
社,O
会,O
可,O
持,O
续,O
发,O
展,O
的,O
重,O
要,O
资,O
源,O
，,O
其,O
开,O
发,O
利,O
用,O
必,O
须,O
遵,O
循,O
统,O
筹,O
规,O
划,O
、,O
远,O
近,O
结,O
合,O
、,O
深,O
水,O
深,O
用,O
、,O
有,O
效,O
保,O
护,O
、,O
合,O
理,O
开,O
发,O
的,O
原,O
则,O
，,O
坚,O
持,O
可,O
持,O
续,O
发,O
展,O
。,O
根,O
据,O
崇,B_LOC
左,I_LOC
港,I_LOC
岸,O
线,O
资,O
源,O
特,O
点,O
和,O
相,O
关,O
规,O
划,O
，,O
综,O
合,O
考,O
虑,O
近,O
期,O
建,O
设,O
及,O
长,O
远,O
发,O
展,O
需,O
要,O
，,O
原,O
则,O
同,O
意,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
提,O
出,O
的,O
港,O
口,O
岸,O
线,O
利,O
用,O
规,O
划,O
，,O
规,O
划,O
利,O
用,O
港,O
口,O
岸,O
线,O
2,O
0,O
.,O
6,O
8,O
4,O
公,O
里,O
，,O
其,O
中,O
港,O
口,O
深,O
水,O
岸,O
线,O
1,O
2,O
.,O
1,O
9,O
6,O
公,O
里,O
。,O
岸,O
线,O
的,O
开,O
发,O
利,O
用,O
必,O
须,O
符,O
合,O
法,O
律,O
法,O
规,O
，,O
依,O
法,O
依,O
规,O
办,O
理,O
环,O
评,O
等,O
手,O
续,O
后,O
，,O
方,O
可,O
开,O
发,O
与,O
利,O
用,O
。,O
四,O
、,O
原,O
则,O
同,O
意,O
崇,B_LOC
左,I_LOC
港,I_LOC
划,O
分,O
为,O
中,B_LOC
心,I_LOC
港,I_LOC
区,I_LOC
、,O
扶,B_LOC
绥,I_LOC
港,I_LOC
区,I_LOC
、,O
龙,B_LOC
州,I_LOC
港,I_LOC
区,I_LOC
、,O
宁,B_LOC
明,I_LOC
港,I_LOC
区,I_LOC
、,O
大,B_LOC
新,I_LOC
港,I_LOC
区,I_LOC
和,O
凭,B_LOC
祥,I_LOC
港,I_LOC
区,I_LOC
。,O
各,O
港,O
区,O
主,O
要,O
功,O
能,O
定,O
位,O
如,O
下,O
：,O
中,B_LOC
心,I_LOC
港,I_LOC
区,I_LOC
：,O
为,O
崇,B_LOC
左,I_LOC
港,I_LOC
的,O
核,O
心,O
港,O
区,O
，,O
以,O
集,O
装,O
箱,O
、,O
件,O
杂,O
货,O
、,O
散,O
货,O
运,O
输,O
为,O
主,O
，,O
为,O
崇,B_LOC
左,I_LOC
产,O
业,O
园,O
区,O
、,O
云,O
贵,O
地,O
区,O
及,O
越,B_LOC
南,I_LOC
等,O
东,B_ORG
盟,I_ORG
国,O
家,O
提,O
供,O
货,O
物,O
中,O
转,O
运,O
输,O
和,O
旅,O
游,O
客,O
运,O
服,O
务,O
，,O
具,O
备,O
公,O
水,O
铁,O
联,O
运,O
功,O
能,O
，,O
积,O
极,O
拓,O
展,O
保,O
税,O
功,O
能,O
。,O
扶,B_LOC
绥,I_LOC
港,I_LOC
区,I_LOC
：,O
为,O
崇,B_LOC
左,I_LOC
港,I_LOC
的,O
重,O
要,O
港,O
区,O
，,O
以,O
散,O
货,O
、,O
件,O
杂,O
货,O
、,O
集,O
装,O
箱,O
运,O
输,O
为,O
主,O
，,O
为,O
旅,O
游,O
客,O
运,O
、,O
临,O
港,O
产,O
业,O
和,O
现,O
代,O
物,O
流,O
服,O
务,O
。,O
龙,B_LOC
州,I_LOC
港,I_LOC
区,I_LOC
：,O
以,O
集,O
装,O
箱,O
、,O
件,O
杂,O
货,O
运,O
输,O
为,O
主,O
，,O
为,O
临,O
港,O
产,O
业,O
和,O
旅,O
游,O
客,O
运,O
服,O
务,O
，,O
同,O
时,O
为,O
崇,B_LOC
左,I_LOC
市,I_LOC
、,O
越,B_LOC
南,I_LOC
等,O
东,B_ORG
盟,I_ORG
国,O
家,O
提,O
供,O
货,O
物,O
中,O
转,O
运,O
输,O
和,O
边,O
境,O
贸,O
易,O
服,O
务,O
，,O
积,O
极,O
拓,O
展,O
保,O
税,O
功,O
能,O
。,O
宁,B_LOC
明,I_LOC
港,I_LOC
区,I_LOC
：,O
以,O
旅,O
游,O
客,O
运,O
为,O
主,O
，,O
为,O
临,O
港,O
产,O
业,O
和,O
旅,O
游,O
客,O
运,O
服,O
务,O
。,O
大,B_LOC
新,I_LOC
港,I_LOC
区,I_LOC
：,O
发,O
展,O
旅,O
游,O
客,O
运,O
，,O
为,O
旅,O
游,O
客,O
运,O
服,O
务,O
。,O
凭,B_LOC
祥,I_LOC
港,I_LOC
区,I_LOC
：,O
发,O
展,O
旅,O
游,O
客,O
运,O
，,O
为,O
旅,O
游,O
客,O
运,O
服,O
务,O
。,O
五,O
、,O
原,O
则,O
同,O
意,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
对,O
各,O
港,O
区,O
的,O
水,O
、,O
陆,O
域,O
规,O
划,O
布,O
置,O
及,O
港,O
界,O
划,O
分,O
。,O
六,O
、,O
原,O
则,O
同,O
意,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
对,O
到,O
港,O
船,O
型,O
的,O
分,O
析,O
与,O
预,O
测,O
，,O
具,O
体,O
船,O
型,O
在,O
港,O
口,O
建,O
设,O
项,O
目,O
前,O
期,O
工,O
作,O
中,O
进,O
一,O
步,O
论,O
证,O
确,O
定,O
。,O
七,O
、,O
原,O
则,O
同,O
意,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
对,O
公,O
路,O
、,O
铁,O
路,O
、,O
水,O
运,O
等,O
集,O
疏,O
运,O
通,O
道,O
的,O
规,O
划,O
布,O
置,O
，,O
各,O
集,O
疏,O
运,O
通,O
道,O
的,O
具,O
体,O
建,O
设,O
标,O
准,O
在,O
建,O
设,O
项,O
目,O
工,O
程,O
可,O
行,O
性,O
研,O
究,O
阶,O
段,O
进,O
一,O
步,O
论,O
证,O
确,O
定,O
，,O
并,O
充,O
分,O
考,O
虑,O
各,O
种,O
运,O
输,O
方,O
式,O
相,O
互,O
衔,O
接,O
，,O
促,O
进,O
综,O
合,O
交,O
通,O
运,O
输,O
发,O
展,O
。,O
八,O
、,O
原,O
则,O
同,O
意,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
对,O
港,O
区,O
供,O
电,O
、,O
给,O
排,O
水,O
、,O
通,O
信,O
和,O
港,O
口,O
支,O
持,O
系,O
统,O
等,O
配,O
套,O
设,O
施,O
的,O
规,O
划,O
布,O
置,O
。,O
在,O
实,O
施,O
过,O
程,O
中,O
，,O
可,O
根,O
据,O
港,O
区,O
发,O
展,O
的,O
实,O
际,O
需,O
要,O
进,O
行,O
必,O
要,O
的,O
修,O
正,O
和,O
调,O
整,O
。,O
九,O
、,O
原,O
则,O
同,O
意,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
提,O
出,O
的,O
环,O
境,O
保,O
护,O
措,O
施,O
。,O
在,O
实,O
施,O
建,O
设,O
项,O
目,O
时,O
，,O
应,O
依,O
法,O
依,O
规,O
开,O
展,O
建,O
设,O
项,O
目,O
环,O
境,O
影,O
响,O
评,O
价,O
工,O
作,O
，,O
及,O
时,O
办,O
理,O
相,O
关,O
审,O
批,O
手,O
续,O
，,O
落,O
实,O
各,O
项,O
环,O
境,O
保,O
护,O
措,O
施,O
。,O
十,O
、,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
是,O
指,O
导,O
崇,O
左,O
港,O
建,O
设,O
与,O
发,O
展,O
、,O
合,O
理,O
利,O
用,O
和,O
有,O
效,O
保,O
护,O
港,O
口,O
岸,O
线,O
资,O
源,O
的,O
依,O
据,O
。,O
自,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
批,O
复,O
之,O
日,O
起,O
，,O
在,O
崇,B_LOC
左,I_LOC
港,I_LOC
范,O
围,O
内,O
建,O
设,O
港,O
口,O
设,O
施,O
必,O
须,O
符,O
合,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
要,O
求,O
。,O
十,O
一,O
、,O
崇,B_ORG
左,I_ORG
市,I_ORG
港,I_ORG
口,I_ORG
行,I_ORG
政,I_ORG
管,I_ORG
理,I_ORG
部,I_ORG
门,I_ORG
应,O
依,O
据,O
《,B_PRO
中,I_PRO
华,I_PRO
人,I_PRO
民,I_PRO
共,I_PRO
和,I_PRO
国,I_PRO
港,I_PRO
口,I_PRO
法,I_PRO
》,I_PRO
，,O
认,O
真,O
执,O
行,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
，,O
并,O
实,O
施,O
监,O
督,O
管,O
理,O
。,O
十,O
二,O
、,O
调,O
整,O
或,O
修,O
订,O
《,B_PRO
规,I_PRO
划,I_PRO
》,I_PRO
，,O
必,O
须,O
按,O
规,O
定,O
程,O
序,O
报,O
批,O
。,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
1,I_T
2,I_T
月,I_T
1,I_T
5,I_T
日,I_T
（,O
此,O
件,O
公,O
开,O
发,O
布,O
）,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
关,O
于,O
收,O
取,O
融,B_LOC
水,I_LOC
至,O
河,B_LOC
池,I_LOC
公,I_LOC
路,I_LOC
车,O
辆,O
通,O
行,O
费,O
的,O
批,O
复,O
（,O
桂,O
政,O
函,O
〔,O
2,O
0,O
2,O
0,O
〕,O
1,O
0,O
2,O
号,O
）,O
自,B_ORG
治,I_ORG
区,I_ORG
交,I_ORG
通,I_ORG
运,I_ORG
输,I_ORG
厅,I_ORG
、,O
发,B_ORG
展,I_ORG
改,I_ORG
革,I_ORG
委,I_ORG
、,O
财,B_ORG
政,I_ORG
厅,I_ORG
：,O
你,O
们,O
关,O
于,O
收,O
取,O
融,B_LOC
